file_name,file_type,label,colors,height,width,img_variance
725_800px-Seattle_-_1017_23rd_Avenue_E,jpg,American craftsman style,Y,531,800,6200.248478755023
728_800px-Lodge_at_Point_Defiance_Park,jpg,American craftsman style,Y,533,800,13784.279936777535
730_800px-Seattle_-_4866_Beach_Dr,jpg,American craftsman style,Y,600,800,5765.7478533587855
731_800px-Seattle_-_1241_18th_Ave_E,jpg,American craftsman style,Y,600,800,1986.261132520288
732_800px-Seattle_-_6511_23rd_NW_01,jpg,American craftsman style,Y,531,800,5260.839409044998
733_800px-Seattle_-_1116_23rd_Avenue_E,jpg,American craftsman style,Y,531,800,3423.8384135364654
734_800px-Seattle_-_1514_Fourth_Ave_N_01,jpg,American craftsman style,Y,531,800,5685.151303027687
740_800px-Seattle_-_4866_Beach_Dr,jpg,American craftsman style,Y,600,800,2599.550348313609
753_800px-Cashmere%2C_WA_-_Cottage_Avenue_Historic_District_12 2,jpg,American craftsman style,Y,600,800,1007.0043634287016
753_800px-Cashmere%2C_WA_-_Cottage_Avenue_Historic_District_12,jpg,American craftsman style,Y,600,800,1007.0043634287016
757_800px-Cashmere%2C_WA_-_Cottage_Avenue_Historic_District_09,jpg,American craftsman style,Y,600,800,6531.496756615416
758_800px-Cashmere%2C_WA_-_Cottage_Avenue_Historic_District_11,jpg,American craftsman style,Y,600,800,3017.5833982746913
759_800px-Cashmere%2C_WA_-_Cottage_Avenue_Historic_District_16,jpg,American craftsman style,Y,600,800,3628.8177657078973
76_Quinn_Ranger_Station,jpg,American craftsman style,Y,390,520,3162.759971419964
773_800px-Seattle_-_Ellsworth_Storey_Houses_01,jpg,American craftsman style,Y,600,800,5384.464069889125
780_800px-Charles_Barker_Residence_%282%29,JPG,American craftsman style,Y,520,800,7394.453013066805
781_800px-Charles_Barker_Residence_%281%29,JPG,American craftsman style,Y,533,800,6980.359087515188
811_800px-Trethewey_House_Front_Enterance,jpg,American craftsman style,Y,533,800,8854.826651098543
85_Hogdon_Homestead_Cabin,jpg,American craftsman style,Y,348,520,3604.5660362941626
8_800px-F%26G_Greenwood_House_Portland,JPG,American craftsman style,Y,600,800,4045.6979969828094
93_Quinn_Ranger_Station,jpg,American craftsman style,Y,390,520,3162.759971419964
0_800px-Foor-Alspach_House,jpg,American Foursquare architecture,Y,536,800,2977.393690002935
11_800px-Barnhardt-Bolenbaugh_House,jpg,American Foursquare architecture,Y,536,800,4238.15794040148
12_800px-Avoca_Lodge_Denver_CO,jpg,American Foursquare architecture,Y,370,800,3948.934488547825
13_800px-Ginter_Park_Terrace_Foursquares,JPG,American Foursquare architecture,Y,600,800,11846.563834836536
14_498px-108_Thayer 2,jpg,American Foursquare architecture,Y,599,498,2377.489712943933
14_498px-108_Thayer,jpg,American Foursquare architecture,Y,599,498,2377.489712943933
15_595px-Peter_McCourt_House,JPG,American Foursquare architecture,Y,600,595,4673.289782542662
16_800px-Manuella_C,JPG,American Foursquare architecture,Y,547,800,10139.533587408096
17_800px-Doud_House,JPG,American Foursquare architecture,Y,584,800,5417.907326596576
18_610px-William_Smith_House,JPG,American Foursquare architecture,Y,599,610,2782.5370335326975
19_800px-WC_Harris_House,JPG,American Foursquare architecture,Y,550,800,6533.61835012561
1_800px-1400-kenyon-avenue-onk-tn1,jpg,American Foursquare architecture,Y,571,800,7453.173325140319
20_800px-Hampton_Park_Terrace_house_example1,jpg,American Foursquare architecture,Y,600,800,4201.519761967499
21_800px-Encampment_House,jpg,American Foursquare architecture,Y,503,800,3671.221979055419
22_800px-Snohomish%2C_WA_-_506_Avenue_B,jpg,American Foursquare architecture,Y,600,800,1943.6011515219436
23_American_Foursquare_Home,jpg,American Foursquare architecture,Y,480,640,1739.5439954138435
24_800px-American_four_square,jpg,American Foursquare architecture,Y,600,800,5621.0873554536465
25_800px-Snohomish%2C_WA_-_220_Union_Ave_01,jpg,American Foursquare architecture,Y,600,800,4227.055325043209
26_800px-Martin_Walter_House,JPG,American Foursquare architecture,Y,490,800,10403.561268862202
27_793px-Southington_J,jpg,American Foursquare architecture,Y,600,793,6806.5136268450615
28_800px-Costanzo_House,jpg,American Foursquare architecture,Y,533,800,5720.02168299312
29_748px-Bishop_House_%28Casper%2C_Wyoming%29_2,JPG,American Foursquare architecture,Y,599,748,4824.926646257102
30_800px-Bishop_House_%28Casper%2C_Wyoming%29_1,JPG,American Foursquare architecture,Y,587,800,1454.9649344833197
31_800px-159_Michigan_Avenue,JPG,American Foursquare architecture,Y,531,800,2071.336608944804
34_800px-1116-1112_Cullom_Street_Dec_2012,jpg,American Foursquare architecture,Y,600,800,8987.344824042595
36_799px-2003_Dauphin_Street_Mobile_Alabama,jpg,American Foursquare architecture,Y,599,799,8230.243010690157
37_800px-1600-1608_15th_Avenue_South_Birmingham_Dec_2012,jpg,American Foursquare architecture,Y,600,800,2701.282606802427
38_800px-1803_Dauphin_Street_Mobile_Alabama 2,jpg,American Foursquare architecture,Y,598,800,571.2972735735447
38_800px-1803_Dauphin_Street_Mobile_Alabama,jpg,American Foursquare architecture,Y,598,800,571.2972735735447
39_800px-Bow_Valley_SS_Peter-Paul_rectory_from_SW_1,jpg,American Foursquare architecture,Y,492,800,3683.4551473466945
3_800px-Dempster-house-onk-tn1,jpg,American Foursquare architecture,Y,487,800,5968.502830088789
40_800px-Bow_Valley_SS_Peter-Paul_rectory_from_SW,jpg,American Foursquare architecture,Y,403,800,3283.5909509506496
41_800px-Bow_Valley_SS_Peter-Paul_rectory_from_W 2,jpg,American Foursquare architecture,Y,452,800,2349.155824916851
41_800px-Bow_Valley_SS_Peter-Paul_rectory_from_W,jpg,American Foursquare architecture,Y,452,800,2349.155824916851
42_732px-ElledgeMcElmonHouse-DartmouthNS 2,JPG,American Foursquare architecture,Y,600,732,2093.968932011061
42_732px-ElledgeMcElmonHouse-DartmouthNS,JPG,American Foursquare architecture,Y,600,732,2093.968932011061
43_800px-Bard_Residence%2C_Edmonton_%28front%29,JPG,American Foursquare architecture,Y,530,800,3417.2930124463787
44_800px-Bard_Residence%2C_Edmonton_%28corner%29 2,JPG,American Foursquare architecture,Y,534,800,1500.9502282199624
44_800px-Bard_Residence%2C_Edmonton_%28corner%29,JPG,American Foursquare architecture,Y,534,800,1500.9502282199624
45_800px-Sarah_McLellan_House%2C_Edmonton,JPG,American Foursquare architecture,Y,533,800,4092.756412450542
46_800px-Thomas_Scott_Residence_%28angle%29,JPG,American Foursquare architecture,Y,532,800,7796.374905976698
49_800px-Hugh_Duncan_Residence%2C_Edmonton_%28inside_gate%29,JPG,American Foursquare architecture,Y,533,800,5334.759790155431
4_800px-831Richland,jpg,American Foursquare architecture,Y,533,800,10217.792144826662
50_800px-Margaret_Martin_Residence,JPG,American Foursquare architecture,Y,533,800,4153.241403189107
51_387px-Roy_Gerolamy_Residence 2,JPG,American Foursquare architecture,Y,599,387,2942.896463189379
51_387px-Roy_Gerolamy_Residence,JPG,American Foursquare architecture,Y,599,387,2942.896463189379
59_800px-Maison_Famille_Alepin_006,jpg,American Foursquare architecture,Y,600,800,228.26266223175878
5_800px-Dr,JPG,American Foursquare architecture,Y,467,800,7372.125021399404
62_800px-Maison_Famille_Alepin_017 2,jpg,American Foursquare architecture,Y,600,800,37.829281923333326
62_800px-Maison_Famille_Alepin_017,jpg,American Foursquare architecture,Y,600,800,37.829281923333326
66_800px-Maison_Famille_Alepin_007,jpg,American Foursquare architecture,Y,600,800,2972.2384612095816
6_800px-Ferguson_House_Kalispell,jpg,American Foursquare architecture,Y,600,800,3861.0962039330543
71_800px-Maison_Famille_Alepin_023,jpg,American Foursquare architecture,Y,600,800,2616.111885781168
72_800px-Maison_Famille_Alepin_018,jpg,American Foursquare architecture,Y,600,800,2950.360728679097
76_800px-Maison_Famille_Alepin_027,jpg,American Foursquare architecture,Y,600,800,4000.996619602191
79_800px-Maison_Famille_Alepin_003,jpg,American Foursquare architecture,Y,600,800,2810.816367874042
7_800px-Doyle_Benton_House,JPG,American Foursquare architecture,Y,580,800,24667.896128220615
80_800px-Maison_Famille_Alepin_014,jpg,American Foursquare architecture,Y,600,800,3131.4157544418017
85_450px-Maison_Famille_Alepin_004,jpg,American Foursquare architecture,Y,600,450,4582.247710268748
88_800px-Maison_Famille_Alepin_005,jpg,American Foursquare architecture,Y,600,800,3003.5041105909672
89_450px-7570%2C_1re_avenue_Charlesbourg-2,JPG,American Foursquare architecture,Y,600,450,8488.417358029807
8_448px-Johnson_House_Lynchburg_Nov_08 2,JPG,American Foursquare architecture,Y,600,448,3063.487208071956
8_448px-Johnson_House_Lynchburg_Nov_08,JPG,American Foursquare architecture,Y,600,448,3063.487208071956
90_800px-7570%2C_1re_avenue_Charlesbourg-1,JPG,American Foursquare architecture,Y,600,800,8030.201508191315
91_800px-648%2C_boulevard_Louis-XIV_Charlesbourg-1,JPG,American Foursquare architecture,Y,600,800,5817.715841377524
92_800px-648%2C_boulevard_Louis-XIV_Charlesbourg-2,JPG,American Foursquare architecture,Y,600,800,6133.319199138762
9_800px-Casiville_Bullard_House,jpg,American Foursquare architecture,Y,565,800,17408.870320361064
112_799px-Sakkara_02,jpg,Ancient Egyptian architecture,Y,600,799,5778.939268632962
118_799px-Sakkara_03,jpg,Ancient Egyptian architecture,Y,599,799,5205.844787896841
120_600px-Sakkara_02a 2,jpg,Ancient Egyptian architecture,Y,600,600,5729.687209125101
120_600px-Sakkara_02a,jpg,Ancient Egyptian architecture,Y,600,600,5729.687209125101
1351_800px-Khafre%27s_Pyramid343,jpg,Ancient Egyptian architecture,Y,600,800,1756.88856031059
136_800px-Flickr_-_archer10_%28Dennis%29_-_Egypt-12B-046,jpg,Ancient Egyptian architecture,Y,600,800,9004.049872150339
138_799px-Sakkara_10,jpg,Ancient Egyptian architecture,Y,599,799,5045.45016900867
1416_800px-Pyramid_of_Cheops_02 2,JPG,Ancient Egyptian architecture,Y,600,800,1324.1112541155076
1416_800px-Pyramid_of_Cheops_02,JPG,Ancient Egyptian architecture,Y,600,800,1324.1112541155076
1417_03_Giza_pyramid_complex,JPG,Ancient Egyptian architecture,Y,533,800,818.8801575945657
1418_Cheops_pyramid_01,jpg,Ancient Egyptian architecture,Y,500,667,2311.540576341391
1420_800px-Great_Pyramid_of_Giza%2C_Giza%2C_Egypt8,jpg,Ancient Egyptian architecture,Y,533,800,529.6907972843579
1654_800px-Dahchour0012 2,jpg,Ancient Egyptian architecture,Y,600,800,1082.4005353273994
1654_800px-Dahchour0012,jpg,Ancient Egyptian architecture,Y,600,800,1082.4005353273994
1657_800px-Satellite_pyramid_of_the_Bent_Pyramid_02,jpg,Ancient Egyptian architecture,Y,533,800,6471.915929178798
1795_800px-Flickr_-_Gaspa_-_Giza%2C_piramide_di_Micerino,jpg,Ancient Egyptian architecture,Y,532,800,2170.0253099310157
1796_800px-Giza_Plateau_-_Pyramid_of_Menkaure,JPG,Ancient Egyptian architecture,Y,454,800,3936.178143454677
1800_800px-Menkaure_Pyramid%2C_Giza%2C_Egypt1,jpg,Ancient Egyptian architecture,Y,533,800,905.2005986480373
1801_800px-Menkaure_Pyramid%2C_Giza%2C_Egypt6 2,jpg,Ancient Egyptian architecture,Y,533,800,723.0827173240597
1801_800px-Menkaure_Pyramid%2C_Giza%2C_Egypt6,jpg,Ancient Egyptian architecture,Y,533,800,723.0827173240597
1803_800px-Menkaura_causeway,jpg,Ancient Egyptian architecture,Y,600,800,3544.635063693344
1806_02_menkaure_east,jpg,Ancient Egyptian architecture,Y,500,667,2009.3399535958902
1811_Menkaure-Pyramid,jpg,Ancient Egyptian architecture,Y,600,800,707.1969805755998
1812_800px-Menkaures_Pyramid_Giza_Egypt,jpg,Ancient Egyptian architecture,Y,600,800,4273.828440989581
1816_Menkaure%27s_Pyramid_with_Queens_Pyramids 2,jpg,Ancient Egyptian architecture,Y,563,750,1498.5033190575443
1816_Menkaure%27s_Pyramid_with_Queens_Pyramids,jpg,Ancient Egyptian architecture,Y,563,750,1498.5033190575443
1820_800px-Flickr_-_Gaspa_-_Giza%2C_piramide_di_Micerino_e_Chfren,jpg,Ancient Egyptian architecture,Y,532,800,1817.4060823768382
1824_800px-Menkaure%27s_Pyramid,jpg,Ancient Egyptian architecture,Y,600,800,2679.834571541233
1826_800px-Miquerinos,jpg,Ancient Egyptian architecture,Y,431,800,3811.8938054270225
1835_10_menkaure_causeway 2,jpg,Ancient Egyptian architecture,Y,500,667,1124.7053653173373
1835_10_menkaure_causeway,jpg,Ancient Egyptian architecture,Y,500,667,1124.7053653173373
1836_Menkaur 2,jpg,Ancient Egyptian architecture,Y,281,423,2681.911646171979
1836_Menkaur,jpg,Ancient Egyptian architecture,Y,281,423,2681.911646171979
1844_01_menkaure_pyramid 2,jpg,Ancient Egyptian architecture,Y,500,667,1076.7309263910165
1844_01_menkaure_pyramid,jpg,Ancient Egyptian architecture,Y,500,667,1076.7309263910165
1873_800px-Niouserre1,JPG,Ancient Egyptian architecture,Y,600,800,1662.4307840347055
197_800px-Saqqara_Pyramid_Djoser,jpg,Ancient Egyptian architecture,Y,600,800,5301.074256405864
201_800px-Sakkara_12,jpg,Ancient Egyptian architecture,Y,599,800,7190.2746812165105
2031_800px-Pyramid_GIc_2010,jpg,Ancient Egyptian architecture,Y,533,800,1371.7979223576258
2032_800px-Queen_Pyramid_of_Henutsen_%28G1c%29,jpg,Ancient Egyptian architecture,Y,463,800,5886.517237360137
205_800px-Djoser_IMG_0960,JPG,Ancient Egyptian architecture,Y,533,800,15496.468069095677
2061_800px-Bent_Pyramid_angle,jpg,Ancient Egyptian architecture,Y,600,800,2580.918407375368
2067_800px-Dahchour003,jpg,Ancient Egyptian architecture,Y,600,800,3828.7332391483797
2070_02_bent_north_entrance,jpg,Ancient Egyptian architecture,Y,500,667,900.415607240157
2098_800px-Pyramide_rhomboidale_03,JPG,Ancient Egyptian architecture,Y,600,800,3449.2643793161797
2135_800px-Dahchour0010,jpg,Ancient Egyptian architecture,Y,600,800,2610.63151977581
2156_800px-Dahchour0010,jpg,Ancient Egyptian architecture,Y,600,800,2610.63151977581
2159_800px-Pyramide_rhomboidale_04,JPG,Ancient Egyptian architecture,Y,600,800,3620.1032987969093
2179_Dahschur-snofru-red 2,jpg,Ancient Egyptian architecture,Y,371,700,813.8400756657597
2179_Dahschur-snofru-red,jpg,Ancient Egyptian architecture,Y,371,700,813.8400756657597
2190_800px-Dahshur_-_Red_Pyramid_-_Tourist_policemen_on_camel,JPG,Ancient Egyptian architecture,Y,600,800,4845.296922177775
2195_799px-Snofru%27s-Red-Pyramid,jpg,Ancient Egyptian architecture,Y,599,799,767.9413777345386
2199_800px-Dahshur_-_Red_Pyramid_from_road,JPG,Ancient Egyptian architecture,Y,392,800,2916.7308165430018
2202_08_red_pyramid,jpg,Ancient Egyptian architecture,Y,500,667,2203.1130772187867
2219_01_menkaure_pyramid 2,jpg,Ancient Egyptian architecture,Y,500,667,1076.7309263910165
2219_01_menkaure_pyramid,jpg,Ancient Egyptian architecture,Y,500,667,1076.7309263910165
2224_800px-Menkaure%27s_Pyramid,jpg,Ancient Egyptian architecture,Y,600,800,2679.834571541233
2225_800px-Menkaures_Pyramid_Giza_Egypt,jpg,Ancient Egyptian architecture,Y,600,800,4273.828440989581
2231_Menkaur 2,jpg,Ancient Egyptian architecture,Y,281,423,2681.911646171979
2231_Menkaur 3,jpg,Ancient Egyptian architecture,Y,281,423,2681.911646171979
2231_Menkaur,jpg,Ancient Egyptian architecture,Y,281,423,2681.911646171979
2237_800px-Ancient_Egypt-Antico_Egitto-Mykerinos-DSC00604,JPG,Ancient Egyptian architecture,Y,498,800,10686.59370602718
2247_800px-Flickr_-_Gaspa_-_Giza%2C_piramide_di_Micerino_e_Chfren 2,jpg,Ancient Egyptian architecture,Y,532,800,1817.4060823768382
2247_800px-Flickr_-_Gaspa_-_Giza%2C_piramide_di_Micerino_e_Chfren,jpg,Ancient Egyptian architecture,Y,532,800,1817.4060823768382
2249_800px-Giza_Plateau_-_Pyramid_of_Menkaure,JPG,Ancient Egyptian architecture,Y,454,800,3936.178143454677
2250_10_menkaure_causeway 2,jpg,Ancient Egyptian architecture,Y,500,667,1124.7053653173373
2250_10_menkaure_causeway,jpg,Ancient Egyptian architecture,Y,500,667,1124.7053653173373
2266_Menkaure-Pyramid,jpg,Ancient Egyptian architecture,Y,600,800,707.1969805755998
2270_02_menkaure_east 2,jpg,Ancient Egyptian architecture,Y,500,667,2009.3399535958902
2270_02_menkaure_east,jpg,Ancient Egyptian architecture,Y,500,667,2009.3399535958902
2273_800px-Menkaura_causeway,jpg,Ancient Egyptian architecture,Y,600,800,3544.635063693344
2305_800px-Khafre%27s_Pyramid343,jpg,Ancient Egyptian architecture,Y,600,800,1756.88856031059
2307_03_menkaure_mortuary 2,jpg,Ancient Egyptian architecture,Y,500,667,1008.0928302604069
2307_03_menkaure_mortuary,jpg,Ancient Egyptian architecture,Y,500,667,1008.0928302604069
2308_800px-Pyramid_of_Khafre%2C_Giza%2C_Egipt2,jpg,Ancient Egyptian architecture,Y,533,800,414.02128939005223
2310_800px-Flickr_-_Gaspa_-_Giza%2C_piramide_di_Chefren 2,jpg,Ancient Egyptian architecture,Y,532,800,611.5117502236169
2310_800px-Flickr_-_Gaspa_-_Giza%2C_piramide_di_Chefren,jpg,Ancient Egyptian architecture,Y,532,800,611.5117502236169
2311_800px-Flickr_-_MrSnooks_-_Cairo%2C_Egypt_%2813%29 2,jpg,Ancient Egyptian architecture,Y,533,800,1603.6813716842098
2311_800px-Flickr_-_MrSnooks_-_Cairo%2C_Egypt_%2813%29,jpg,Ancient Egyptian architecture,Y,533,800,1603.6813716842098
2312_800px-Kefrensfenks,jpg,Ancient Egyptian architecture,Y,600,800,1372.7124182724529
2313_800px-Giseh_17,jpg,Ancient Egyptian architecture,Y,600,800,4736.497097602761
2315_800px-Giseh_19,jpg,Ancient Egyptian architecture,Y,600,800,3597.270105822011
2316_01_khafre_north 2,jpg,Ancient Egyptian architecture,Y,500,667,543.4484799222218
2316_01_khafre_north,jpg,Ancient Egyptian architecture,Y,500,667,543.4484799222218
2321_800px-Flickr_-_MrSnooks_-_Cairo%2C_Egypt_%2811%29,jpg,Ancient Egyptian architecture,Y,533,800,2998.3264121992293
2322_800px-Pyramid_of_Khafre_04 2,jpg,Ancient Egyptian architecture,Y,600,800,907.0089118575305
2322_800px-Pyramid_of_Khafre_04,jpg,Ancient Egyptian architecture,Y,600,800,907.0089118575305
2323_800px-Pyramid_of_Khafre_03 2,jpg,Ancient Egyptian architecture,Y,600,800,1143.6140116453996
2323_800px-Pyramid_of_Khafre_03,jpg,Ancient Egyptian architecture,Y,600,800,1143.6140116453996
2325_450px-Pyramide1 2,jpg,Ancient Egyptian architecture,Y,600,450,1137.6999676114979
2325_450px-Pyramide1,jpg,Ancient Egyptian architecture,Y,600,450,1137.6999676114979
2326_800px-Flickr_-_Gaspa_-_Giza%2C_piramide_di_Chefren_e_beduino 2,jpg,Ancient Egyptian architecture,Y,532,800,1087.3568450231155
2326_800px-Flickr_-_Gaspa_-_Giza%2C_piramide_di_Chefren_e_beduino,jpg,Ancient Egyptian architecture,Y,532,800,1087.3568450231155
2327_800px-Khafre_Pyramid_Giza,JPG,Ancient Egyptian architecture,Y,600,800,2851.66486179753
2328_800px-Pyramiden,jpg,Ancient Egyptian architecture,Y,456,800,6024.668289381702
2333_800px-Giseh_18,jpg,Ancient Egyptian architecture,Y,600,800,6339.216985843037
2335_800px-Pyramids_2_977 2,jpg,Ancient Egyptian architecture,Y,600,800,820.1638293202733
2335_800px-Pyramids_2_977,jpg,Ancient Egyptian architecture,Y,600,800,820.1638293202733
2336_800px-Khafre%27s_Pyramid_2,jpg,Ancient Egyptian architecture,Y,600,800,3266.193079860809
2337_800px-Pyramid_of_Khafre%2C_Giza%2C_Egypt1 2,jpg,Ancient Egyptian architecture,Y,533,800,629.1583408542248
